order_id,order_date,total_cost,employee_id
73531,2025-11-04 14:12:24,7.25,12
73532,2025-11-04 14:37:45,6.75,1
73533,2025-11-04 14:24:11,15.75,10
73534,2025-11-04 14:52:03,13.0,9
73535,2025-11-04 14:12:06,18.25,7
73536,2025-11-04 14:03:30,6.25,12
73537,2025-11-04 14:56:40,5.75,6
73538,2025-11-04 14:53:40,6.75,6
73539,2025-11-04 14:14:43,6.75,9
73540,2025-11-04 15:41:40,6.5,4
73541,2025-11-04 15:12:54,6.25,4
73542,2025-11-04 15:03:59,21.5,7
73543,2025-11-04 15:09:43,7.25,7
73544,2025-11-04 15:04:23,15.75,9
73545,2025-11-04 15:00:30,8.0,8
73546,2025-11-04 15:00:41,6.25,10
73547,2025-11-04 15:01:30,8.75,6
73548,2025-11-04 15:45:01,14.25,4
73549,2025-11-04 15:43:58,14.25,4
73550,2025-11-04 15:30:53,14.5,7
73551,2025-11-04 15:15:17,6.5,3
73552,2025-11-04 15:03:45,7.25,1
73553,2025-11-04 15:33:53,8.0,1
73554,2025-11-04 15:28:25,13.25,2
73555,2025-11-04 15:21:11,6.5,12
73556,2025-11-04 15:26:12,6.75,1
73557,2025-11-04 16:34:59,6.75,4
73558,2025-11-04 16:29:48,7.25,3
73559,2025-11-04 16:58:28,7.5,2
73560,2025-11-04 16:50:03,6.5,11
73561,2025-11-04 16:44:15,8.75,6
73562,2025-11-04 16:06:19,8.75,3
73563,2025-11-04 16:51:34,7.25,6
73564,2025-11-04 16:25:02,16.0,12
73565,2025-11-04 16:50:26,15.5,11
73566,2025-11-04 16:10:13,12.0,5
73567,2025-11-04 16:25:40,8.75,1
73568,2025-11-04 16:00:18,17.0,8
73569,2025-11-04 16:30:23,14.0,8
73570,2025-11-04 16:25:04,7.75,7
73571,2025-11-04 16:49:39,15.5,7
73572,2025-11-04 16:49:48,16.25,2
73573,2025-11-04 16:58:57,14.5,8
73574,2025-11-04 17:59:34,14.0,8
73575,2025-11-04 17:10:48,7.75,2
73576,2025-11-04 17:12:16,13.75,4
73577,2025-11-04 17:02:28,7.0,11
73578,2025-11-04 17:00:35,6.5,10
73579,2025-11-04 17:22:23,7.75,12
73580,2025-11-04 17:55:56,16.0,5
73581,2025-11-04 17:43:01,8.75,7
73582,2025-11-04 17:52:59,14.0,1
73583,2025-11-04 17:42:03,7.75,4
73584,2025-11-04 17:24:22,13.75,1
73585,2025-11-04 17:32:11,15.25,9
73586,2025-11-04 17:35:53,7.5,8
73587,2025-11-04 17:33:15,9.25,2
73588,2025-11-04 17:47:10,6.5,9
73589,2025-11-04 17:48:44,5.5,4
73590,2025-11-04 17:27:56,6.75,5
73591,2025-11-04 17:03:23,5.75,4
73592,2025-11-04 17:03:51,6.5,8
73593,2025-11-04 17:05:10,7.25,8
73594,2025-11-04 17:23:48,7.5,3
73595,2025-11-04 17:26:35,7.0,10
73596,2025-11-04 17:54:51,15.25,10
73597,2025-11-04 17:06:11,24.5,11
73598,2025-11-04 18:48:49,9.25,6
73599,2025-11-04 18:34:23,6.75,9
73600,2025-11-04 18:56:03,14.75,8
73601,2025-11-04 18:26:04,17.5,8
73602,2025-11-04 18:25:55,7.5,3
73603,2025-11-04 18:28:44,7.5,8
73604,2025-11-04 18:07:31,6.5,10
73605,2025-11-04 18:09:42,9.25,6
73606,2025-11-04 18:42:21,7.0,5
73607,2025-11-04 18:31:25,6.5,10
73608,2025-11-04 18:29:57,8.0,6
73609,2025-11-04 18:35:53,21.25,12
73610,2025-11-04 18:43:40,9.0,5
73611,2025-11-04 18:28:50,6.75,4
73612,2025-11-04 18:58:11,9.5,7
73613,2025-11-04 18:00:11,8.75,5
73614,2025-11-04 18:15:56,14.25,7
73615,2025-11-04 18:43:26,6.25,6
73616,2025-11-04 18:10:52,9.0,12
73617,2025-11-04 18:45:01,14.75,8
73618,2025-11-04 18:25:15,8.75,9
73619,2025-11-04 18:27:36,7.5,1
73620,2025-11-04 18:55:12,9.5,3
73621,2025-11-04 18:20:20,7.5,11
73622,2025-11-04 19:40:20,6.5,7
73623,2025-11-04 19:54:51,7.25,3
73624,2025-11-04 19:36:08,7.75,8
73625,2025-11-04 19:04:57,6.75,1
73626,2025-11-04 19:59:44,14.75,8
73627,2025-11-04 19:28:35,7.25,10
73628,2025-11-04 19:11:40,7.75,3
73629,2025-11-04 19:48:17,15.5,9
73630,2025-11-04 19:17:23,6.5,4
73631,2025-11-04 19:16:02,6.75,9
73632,2025-11-04 19:03:27,17.0,5
73633,2025-11-04 19:53:53,6.5,5
73634,2025-11-04 19:55:58,7.25,9
73635,2025-11-04 19:23:14,7.25,11
73636,2025-11-04 19:06:34,15.25,1
73637,2025-11-04 19:48:31,15.0,9
73638,2025-11-04 19:44:45,6.5,5
73639,2025-11-04 19:09:20,7.25,6
73640,2025-11-04 19:46:45,21.75,2
73641,2025-11-04 19:57:19,7.5,10
73642,2025-11-04 19:57:31,7.5,9
73643,2025-11-04 19:53:14,7.5,4
73644,2025-11-04 19:15:13,8.25,12
73645,2025-11-04 19:05:26,15.0,1
73646,2025-11-04 20:19:35,7.0,6
73647,2025-11-04 20:17:15,8.25,5
73648,2025-11-04 20:22:32,7.25,5
73649,2025-11-04 20:12:34,20.0,10
73650,2025-11-04 20:09:10,15.0,7
73651,2025-11-04 20:29:40,14.25,9
73652,2025-11-04 20:42:37,9.25,9
73653,2025-11-04 20:23:56,7.5,12
73654,2025-11-04 20:20:14,14.0,12
73655,2025-11-04 20:34:12,7.0,2
73656,2025-11-04 20:53:04,13.5,8
73657,2025-11-04 20:37:53,7.25,2
73658,2025-11-04 20:26:15,9.25,5
73659,2025-11-04 20:15:43,14.75,11
73660,2025-11-04 20:27:59,7.25,7
73661,2025-11-04 20:00:54,8.0,9
73662,2025-11-04 20:51:44,7.25,6
73663,2025-11-04 20:43:38,6.5,3
73664,2025-11-04 20:23:46,9.25,4
73665,2025-11-04 20:07:27,21.75,12
73666,2025-11-04 20:08:26,17.25,11
73667,2025-11-04 20:21:21,7.75,10
73668,2025-11-04 20:22:23,15.5,9
73669,2025-11-04 20:34:42,9.0,6
73670,2025-11-04 21:11:54,16.0,10
73671,2025-11-04 21:59:08,12.75,9
73672,2025-11-04 21:49:35,8.25,11
73673,2025-11-04 21:46:20,7.0,11
73674,2025-11-05 08:43:29,14.5,6
73675,2025-11-05 08:55:20,7.25,5
73676,2025-11-05 08:19:32,7.0,9
73677,2025-11-05 08:41:04,6.5,1
73678,2025-11-05 08:12:36,8.0,12
73679,2025-11-05 08:57:21,7.0,6
73680,2025-11-05 08:40:39,10.0,12
73681,2025-11-05 08:27:33,14.5,10
73682,2025-11-05 08:29:53,8.5,1
73683,2025-11-05 09:53:51,16.5,1
73684,2025-11-05 09:50:57,7.5,1
73685,2025-11-05 09:10:21,7.75,4
73686,2025-11-05 09:29:38,22.0,6
73687,2025-11-05 09:22:55,8.75,6
73688,2025-11-05 09:38:41,7.0,9
73689,2025-11-05 09:45:01,7.0,4
73690,2025-11-05 09:51:10,6.5,1
73691,2025-11-05 09:02:52,7.0,2
73692,2025-11-05 10:05:52,8.0,9
73693,2025-11-05 10:00:49,7.0,2
73694,2025-11-05 10:53:55,6.5,7
73695,2025-11-05 10:00:30,6.25,12
73696,2025-11-05 10:48:22,22.0,9
73697,2025-11-05 10:58:38,7.75,1
73698,2025-11-05 10:27:39,15.0,6
73699,2025-11-05 10:21:06,8.75,4
73700,2025-11-05 10:56:57,24.75,1
73701,2025-11-05 11:58:41,9.0,5
73702,2025-11-05 11:22:41,8.5,10
73703,2025-11-05 11:32:21,6.5,10
73704,2025-11-05 11:29:10,13.5,6
73705,2025-11-05 11:12:19,6.5,3
73706,2025-11-05 11:34:09,7.75,2
73707,2025-11-05 11:15:04,16.0,8
73708,2025-11-05 11:26:56,7.25,7
73709,2025-11-05 11:16:52,13.0,1
73710,2025-11-05 11:44:04,8.75,11
73711,2025-11-05 11:38:47,7.75,10
73712,2025-11-05 11:29:47,6.75,12
73713,2025-11-05 11:25:14,9.0,1
73714,2025-11-05 11:09:14,7.5,3
73715,2025-11-05 11:40:47,13.5,9
73716,2025-11-05 11:26:55,6.5,11
73717,2025-11-05 11:38:30,6.25,7
73718,2025-11-05 11:54:29,7.5,4
73719,2025-11-05 11:40:45,6.5,10
73720,2025-11-05 11:48:52,9.25,6
73721,2025-11-05 11:56:23,7.5,12
73722,2025-11-05 11:51:40,14.5,2
73723,2025-11-05 11:14:23,7.25,10
73724,2025-11-05 11:01:35,23.5,4
73725,2025-11-05 11:54:56,6.5,12
73726,2025-11-05 11:43:45,6.75,10
73727,2025-11-05 11:56:37,8.5,12
73728,2025-11-05 11:44:05,14.25,2
73729,2025-11-05 11:04:23,7.25,6
73730,2025-11-05 12:58:14,23.0,9
73731,2025-11-05 12:46:55,7.5,3
73732,2025-11-05 12:52:28,8.0,11
73733,2025-11-05 12:23:00,7.5,12
73734,2025-11-05 12:24:30,9.0,12
73735,2025-11-05 12:21:41,7.5,12
73736,2025-11-05 12:43:06,7.25,12
73737,2025-11-05 12:32:18,8.0,7
73738,2025-11-05 12:48:01,23.0,11
73739,2025-11-05 12:23:19,8.75,8
73740,2025-11-05 12:00:17,7.0,12
73741,2025-11-05 12:16:52,15.25,1
73742,2025-11-05 12:09:22,7.5,1
73743,2025-11-05 12:54:27,9.25,6
73744,2025-11-05 12:35:47,14.0,10
73745,2025-11-05 12:59:16,14.0,3
73746,2025-11-05 12:00:46,14.0,8
73747,2025-11-05 12:20:00,8.25,12
73748,2025-11-05 12:59:39,7.0,1
73749,2025-11-05 12:47:04,7.25,12
73750,2025-11-05 12:54:09,14.5,4
73751,2025-11-05 12:39:16,7.0,1
73752,2025-11-05 12:56:20,14.5,2
73753,2025-11-05 12:13:55,8.25,11
73754,2025-11-05 12:51:17,14.25,11
73755,2025-11-05 12:54:05,8.25,10
73756,2025-11-05 12:27:29,6.75,5
73757,2025-11-05 12:49:28,14.25,6
73758,2025-11-05 12:07:36,8.25,2
73759,2025-11-05 13:26:57,8.5,3
73760,2025-11-05 13:10:26,7.0,6
73761,2025-11-05 13:20:29,7.0,10
73762,2025-11-05 13:56:05,7.75,11
73763,2025-11-05 13:11:51,7.75,7
73764,2025-11-05 13:49:20,21.25,6
73765,2025-11-05 13:37:24,6.75,9
73766,2025-11-05 13:15:53,7.75,4
73767,2025-11-05 13:12:22,7.0,2
73768,2025-11-05 13:19:09,16.0,10
73769,2025-11-05 13:42:24,7.0,5
73770,2025-11-05 13:00:54,5.75,6
73771,2025-11-05 13:36:40,6.75,3
73772,2025-11-05 13:20:22,13.75,1
73773,2025-11-05 13:01:51,7.25,1
73774,2025-11-05 13:33:53,7.5,12
73775,2025-11-05 13:40:01,7.25,2
73776,2025-11-05 13:00:08,7.25,8
73777,2025-11-05 13:35:54,6.5,7
73778,2025-11-05 13:39:50,6.5,9
73779,2025-11-05 13:19:49,7.5,6
73780,2025-11-05 13:18:50,15.0,3
73781,2025-11-05 13:13:04,7.75,4
73782,2025-11-05 13:19:01,13.5,11
73783,2025-11-05 13:29:15,20.75,9
73784,2025-11-05 13:08:35,6.75,7
73785,2025-11-05 13:00:26,14.5,10
73786,2025-11-05 13:58:47,7.25,10
73787,2025-11-05 13:09:24,7.0,9
73788,2025-11-05 14:36:49,6.5,1
73789,2025-11-05 14:56:06,15.5,4
73790,2025-11-05 14:49:45,7.25,9
73791,2025-11-05 14:54:59,25.5,3
73792,2025-11-05 14:57:17,8.25,7
73793,2025-11-05 14:25:38,15.25,6
73794,2025-11-05 14:40:08,21.75,4
73795,2025-11-05 14:43:00,6.5,6
73796,2025-11-05 14:14:07,6.5,7
73797,2025-11-05 14:30:24,7.0,12
73798,2025-11-05 14:47:45,8.75,5
73799,2025-11-05 14:33:07,15.0,7
73800,2025-11-05 14:59:55,8.0,10
73801,2025-11-05 14:35:28,8.0,11
73802,2025-11-05 14:57:42,15.5,10
73803,2025-11-05 14:22:44,9.0,7
73804,2025-11-05 14:05:13,17.25,10
73805,2025-11-05 15:03:20,8.0,10
73806,2025-11-05 15:33:40,8.5,7
73807,2025-11-05 15:42:09,14.5,6
73808,2025-11-05 15:31:12,7.0,2
73809,2025-11-05 15:13:11,7.5,8
73810,2025-11-05 15:38:18,15.25,12
73811,2025-11-05 15:55:00,15.0,11
73812,2025-11-05 15:36:08,7.75,8
73813,2025-11-05 15:34:15,18.25,5
73814,2025-11-05 15:12:36,15.5,2
73815,2025-11-05 15:32:41,10.0,3
73816,2025-11-05 15:58:05,12.0,3
73817,2025-11-05 15:16:57,7.0,10
73818,2025-11-05 15:19:06,8.0,1
73819,2025-11-05 15:23:57,8.5,11
73820,2025-11-05 15:24:27,7.5,5
73821,2025-11-05 15:20:45,16.5,1
73822,2025-11-05 16:45:44,5.75,6
73823,2025-11-05 16:17:19,14.25,6
73824,2025-11-05 16:52:04,7.5,1
73825,2025-11-05 16:14:18,7.0,12
73826,2025-11-05 16:36:56,7.0,7
73827,2025-11-05 16:56:13,7.5,12
73828,2025-11-05 16:57:40,7.75,6
73829,2025-11-05 16:32:28,15.0,3
73830,2025-11-05 16:37:31,7.25,12
73831,2025-11-05 16:33:36,8.75,6
73832,2025-11-05 16:03:54,14.25,11
73833,2025-11-05 16:25:48,6.75,4
73834,2025-11-05 16:48:51,7.25,4
73835,2025-11-05 16:57:34,8.75,3
73836,2025-11-05 16:39:17,6.5,3
73837,2025-11-05 16:49:36,11.75,6
73838,2025-11-05 16:25:55,7.75,4
73839,2025-11-05 17:39:46,8.0,4
73840,2025-11-05 17:18:10,8.0,3
73841,2025-11-05 17:14:47,6.25,4
73842,2025-11-05 17:19:42,13.25,2
73843,2025-11-05 17:41:04,8.0,4
73844,2025-11-05 17:37:18,14.5,3
73845,2025-11-05 17:17:04,7.0,3
73846,2025-11-05 17:04:51,8.75,5
73847,2025-11-05 17:13:20,9.0,10
73848,2025-11-05 17:29:49,5.75,5
73849,2025-11-05 17:03:40,7.0,4
73850,2025-11-05 17:36:52,7.0,8
73851,2025-11-05 17:05:49,8.0,12
73852,2025-11-05 17:23:12,13.5,2
73853,2025-11-05 17:25:47,8.5,2
73854,2025-11-05 17:30:57,13.0,10
73855,2025-11-05 17:28:39,6.75,5
73856,2025-11-05 17:26:43,6.75,4
73857,2025-11-05 17:34:11,7.75,8
73858,2025-11-05 17:31:29,18.25,6
73859,2025-11-05 17:13:10,12.75,9
73860,2025-11-05 17:11:26,13.75,2
73861,2025-11-05 17:55:26,7.5,3
73862,2025-11-05 17:01:58,23.25,12
73863,2025-11-05 18:02:43,21.75,5
73864,2025-11-05 18:47:17,7.75,4
73865,2025-11-05 18:15:35,6.5,6
73866,2025-11-05 18:45:02,7.0,3
73867,2025-11-05 18:41:18,8.5,1
73868,2025-11-05 18:06:15,13.5,4
73869,2025-11-05 18:32:37,22.0,1
73870,2025-11-05 18:52:16,7.5,9
73871,2025-11-05 18:10:16,6.5,6
73872,2025-11-05 18:51:36,13.25,7
73873,2025-11-05 18:38:30,9.0,1
73874,2025-11-05 18:06:49,5.75,4
73875,2025-11-05 18:02:06,6.5,10
73876,2025-11-05 18:18:10,6.75,6
73877,2025-11-05 18:44:57,13.5,12
73878,2025-11-05 18:46:50,7.5,6
73879,2025-11-05 18:16:21,6.5,6
73880,2025-11-05 18:41:14,15.5,1
73881,2025-11-05 18:09:37,6.75,7
73882,2025-11-05 18:37:54,9.0,4
73883,2025-11-05 18:27:21,6.75,11
73884,2025-11-05 18:38:43,15.75,5
73885,2025-11-05 18:27:41,7.0,2
73886,2025-11-05 18:32:13,22.5,5
73887,2025-11-05 19:05:33,7.0,8
73888,2025-11-05 19:59:03,13.75,11
73889,2025-11-05 19:21:14,7.5,10
73890,2025-11-05 19:49:24,6.75,10
73891,2025-11-05 19:55:51,7.0,2
73892,2025-11-05 19:27:36,23.0,1
73893,2025-11-05 19:15:18,15.0,9
73894,2025-11-05 19:19:27,16.0,11
73895,2025-11-05 19:59:09,22.5,3
73896,2025-11-05 19:53:08,6.5,9
73897,2025-11-05 19:50:05,7.0,8
73898,2025-11-05 19:38:28,7.0,4
73899,2025-11-05 19:33:29,5.25,5
73900,2025-11-05 19:49:55,7.25,5
73901,2025-11-05 19:50:13,7.75,2
73902,2025-11-05 19:13:08,8.25,6
73903,2025-11-05 19:29:05,7.0,9
73904,2025-11-05 19:57:09,15.5,3
73905,2025-11-05 19:19:11,13.0,3
73906,2025-11-05 19:47:55,7.0,2
73907,2025-11-05 19:28:51,15.25,7
73908,2025-11-05 19:02:48,15.25,8
73909,2025-11-05 19:00:22,6.5,10
73910,2025-11-05 19:30:31,7.75,12
73911,2025-11-05 20:06:37,6.5,10
73912,2025-11-05 20:06:42,7.0,4
73913,2025-11-05 20:46:16,7.0,7
73914,2025-11-05 20:14:15,15.0,4
73915,2025-11-05 20:33:01,13.25,8
73916,2025-11-05 20:41:52,7.5,7
73917,2025-11-05 20:19:01,9.0,8
73918,2025-11-05 20:13:44,8.5,9
73919,2025-11-05 20:51:02,6.5,12
73920,2025-11-05 20:15:06,6.25,2
73921,2025-11-05 20:17:22,6.75,2
73922,2025-11-05 20:04:18,13.0,3
73923,2025-11-05 20:33:09,7.0,9
73924,2025-11-05 20:52:13,9.5,1
73925,2025-11-05 20:25:20,8.25,2
73926,2025-11-05 20:41:52,8.75,4
73927,2025-11-05 20:59:46,6.75,9
73928,2025-11-05 20:10:25,5.75,7
73929,2025-11-05 20:24:46,8.5,2
73930,2025-11-05 20:03:48,7.0,8
73931,2025-11-05 20:11:19,5.75,10
73932,2025-11-05 20:43:31,14.75,10
73933,2025-11-05 20:40:26,16.0,10
73934,2025-11-05 20:53:27,8.25,12
73935,2025-11-05 21:40:33,7.5,3
73936,2025-11-05 21:31:20,6.25,1
73937,2025-11-05 21:42:50,6.5,4
73938,2025-11-05 21:34:55,13.75,5
73939,2025-11-06 08:22:12,8.25,10
73940,2025-11-06 08:36:10,13.5,1
73941,2025-11-06 08:56:34,23.5,9
73942,2025-11-06 08:45:55,16.25,11
73943,2025-11-06 08:29:43,7.25,2
73944,2025-11-06 08:05:03,20.0,3
73945,2025-11-06 08:17:07,9.25,3
73946,2025-11-06 08:07:27,6.5,4
73947,2025-11-06 08:08:43,6.5,1
73948,2025-11-06 09:03:38,7.25,6
73949,2025-11-06 09:31:40,15.5,5
73950,2025-11-06 09:40:45,8.5,8
73951,2025-11-06 09:35:44,6.25,8
73952,2025-11-06 09:00:12,8.0,4
73953,2025-11-06 09:06:37,6.75,11
73954,2025-11-06 09:04:17,7.25,11
73955,2025-11-06 09:56:44,20.5,11
73956,2025-11-06 09:46:42,7.25,5
73957,2025-11-06 10:10:00,7.5,1
73958,2025-11-06 10:52:31,8.5,10
73959,2025-11-06 10:12:43,6.75,9
73960,2025-11-06 10:14:58,6.75,12
73961,2025-11-06 10:42:47,6.75,8
73962,2025-11-06 10:50:33,23.25,12
73963,2025-11-06 10:05:29,22.5,2
73964,2025-11-06 10:41:53,7.25,8
73965,2025-11-06 10:17:58,8.75,6
73966,2025-11-06 11:27:41,6.75,4
73967,2025-11-06 11:06:07,8.25,5
73968,2025-11-06 11:45:08,8.0,9
73969,2025-11-06 11:42:28,7.5,10
73970,2025-11-06 11:56:55,8.25,4
73971,2025-11-06 11:33:18,15.75,12
73972,2025-11-06 11:01:12,6.75,1
73973,2025-11-06 11:19:32,14.5,8
73974,2025-11-06 11:45:21,9.25,6
73975,2025-11-06 11:03:26,6.5,12
73976,2025-11-06 11:41:57,8.25,12
73977,2025-11-06 11:04:55,6.25,2
73978,2025-11-06 11:51:28,7.0,10
73979,2025-11-06 11:03:16,5.5,11
73980,2025-11-06 11:18:18,15.0,7
73981,2025-11-06 11:09:52,7.0,11
73982,2025-11-06 11:54:59,15.5,1
73983,2025-11-06 11:06:10,7.0,1
73984,2025-11-06 11:55:45,18.0,6
73985,2025-11-06 11:00:43,7.75,1
73986,2025-11-06 11:34:50,8.5,2
73987,2025-11-06 11:07:43,6.75,8
73988,2025-11-06 11:47:18,7.75,10
73989,2025-11-06 11:51:03,13.0,5
73990,2025-11-06 11:38:59,7.25,8
73991,2025-11-06 11:01:11,6.5,5
73992,2025-11-06 11:27:51,21.5,8
73993,2025-11-06 11:01:01,6.75,5
73994,2025-11-06 11:34:05,6.25,6
73995,2025-11-06 12:52:16,9.0,2
73996,2025-11-06 12:46:18,6.5,5
73997,2025-11-06 12:17:50,6.75,12
73998,2025-11-06 12:43:21,20.5,7
73999,2025-11-06 12:22:56,7.0,9
74000,2025-11-06 12:55:55,14.0,10
74001,2025-11-06 12:59:36,14.25,11
74002,2025-11-06 12:17:06,8.25,9
74003,2025-11-06 12:55:56,20.0,10
74004,2025-11-06 12:25:50,17.25,1
74005,2025-11-06 12:39:30,7.0,4
74006,2025-11-06 12:21:03,13.5,4
74007,2025-11-06 12:49:53,9.0,10
74008,2025-11-06 12:25:43,7.25,6
74009,2025-11-06 12:55:20,8.5,9
74010,2025-11-06 12:34:58,7.0,1
74011,2025-11-06 12:38:07,8.75,2
74012,2025-11-06 12:55:45,8.75,8
74013,2025-11-06 12:35:18,20.25,9
74014,2025-11-06 12:06:02,13.25,3
74015,2025-11-06 12:04:42,7.75,4
74016,2025-11-06 12:44:58,6.5,6
74017,2025-11-06 12:22:44,6.25,6
74018,2025-11-06 12:51:00,6.5,1
74019,2025-11-06 12:10:02,13.0,2
74020,2025-11-06 12:49:57,7.25,11
74021,2025-11-06 12:53:19,8.0,6
74022,2025-11-06 12:31:56,15.25,11
74023,2025-11-06 12:05:41,8.25,12
74024,2025-11-06 13:45:48,7.5,11
74025,2025-11-06 13:20:47,7.5,9
74026,2025-11-06 13:42:21,13.25,9
74027,2025-11-06 13:48:37,8.75,9
74028,2025-11-06 13:30:05,6.5,10
74029,2025-11-06 13:57:43,9.25,10
74030,2025-11-06 13:57:53,14.0,8
74031,2025-11-06 13:00:40,7.25,5
74032,2025-11-06 13:08:12,13.75,4
74033,2025-11-06 13:15:03,15.0,12
74034,2025-11-06 13:19:02,6.25,10
74035,2025-11-06 13:20:41,17.0,5
74036,2025-11-06 13:57:15,7.5,2
74037,2025-11-06 13:12:07,7.75,4
74038,2025-11-06 13:15:22,8.0,5
74039,2025-11-06 13:03:01,5.25,1
74040,2025-11-06 13:52:59,13.5,6
74041,2025-11-06 13:25:22,7.0,8
74042,2025-11-06 13:53:58,8.25,5
74043,2025-11-06 13:46:53,7.75,7
74044,2025-11-06 13:34:52,7.75,6
74045,2025-11-06 13:45:15,6.75,8
74046,2025-11-06 13:22:22,8.5,1
74047,2025-11-06 13:55:32,6.25,6
74048,2025-11-06 13:52:12,6.75,9
74049,2025-11-06 13:31:06,7.75,1
74050,2025-11-06 13:14:21,8.25,12
74051,2025-11-06 13:19:25,16.5,6
74052,2025-11-06 13:01:10,8.0,7
74053,2025-11-06 14:31:53,13.0,2
74054,2025-11-06 14:39:22,6.75,5
74055,2025-11-06 14:14:00,7.0,4
74056,2025-11-06 14:51:10,16.75,2
74057,2025-11-06 14:57:00,8.25,11
74058,2025-11-06 14:16:41,8.75,9
74059,2025-11-06 14:12:38,7.75,3
74060,2025-11-06 14:48:16,16.5,9
74061,2025-11-06 14:59:30,8.0,12
74062,2025-11-06 14:04:21,7.5,4
74063,2025-11-06 14:52:30,7.0,3
74064,2025-11-06 14:06:15,14.5,10
74065,2025-11-06 14:59:04,8.5,8
74066,2025-11-06 14:33:08,6.5,11
74067,2025-11-06 14:32:06,8.75,4
74068,2025-11-06 14:23:02,6.5,6
74069,2025-11-06 14:47:53,6.75,5
74070,2025-11-06 15:24:01,6.5,2
74071,2025-11-06 15:52:34,15.25,2
74072,2025-11-06 15:08:23,7.75,12
74073,2025-11-06 15:47:56,7.5,1
74074,2025-11-06 15:01:47,7.25,7
74075,2025-11-06 15:12:24,8.75,11
74076,2025-11-06 15:11:22,7.25,9
74077,2025-11-06 15:08:02,14.25,10
74078,2025-11-06 15:02:14,7.25,1
74079,2025-11-06 15:52:09,14.0,2
74080,2025-11-06 15:16:43,7.75,6
74081,2025-11-06 15:45:52,6.75,4
74082,2025-11-06 15:38:54,9.25,9
74083,2025-11-06 15:24:22,9.0,10
74084,2025-11-06 15:43:40,16.0,8
74085,2025-11-06 15:39:49,7.0,9
74086,2025-11-06 15:44:09,15.75,1
74087,2025-11-06 16:23:36,15.75,1
74088,2025-11-06 16:44:12,6.25,5
74089,2025-11-06 16:27:08,8.0,4
74090,2025-11-06 16:46:22,14.5,3
74091,2025-11-06 16:53:12,6.5,5
74092,2025-11-06 16:25:06,7.25,12
74093,2025-11-06 16:37:59,7.5,3
74094,2025-11-06 16:37:41,7.25,3
74095,2025-11-06 16:11:20,23.75,3
74096,2025-11-06 16:06:50,7.0,12
74097,2025-11-06 16:48:11,13.5,4
74098,2025-11-06 16:33:54,14.0,9
74099,2025-11-06 16:53:08,7.25,4
74100,2025-11-06 16:24:31,10.25,2
74101,2025-11-06 16:40:54,6.5,10
74102,2025-11-06 16:26:39,21.0,12
74103,2025-11-06 16:34:31,8.5,4
74104,2025-11-06 17:03:08,7.5,5
74105,2025-11-06 17:36:14,8.75,6
74106,2025-11-06 17:07:39,6.25,12
74107,2025-11-06 17:12:37,15.25,8
74108,2025-11-06 17:40:21,6.5,8
74109,2025-11-06 17:34:10,6.75,5
74110,2025-11-06 17:08:44,8.25,7
74111,2025-11-06 17:22:10,6.75,10
74112,2025-11-06 17:31:19,8.5,4
74113,2025-11-06 17:07:40,7.0,6
74114,2025-11-06 17:39:22,7.25,2
74115,2025-11-06 17:28:56,17.0,3
74116,2025-11-06 17:51:48,6.75,5
74117,2025-11-06 17:19:45,8.25,8
74118,2025-11-06 17:05:47,6.25,11
74119,2025-11-06 17:22:10,14.25,9
74120,2025-11-06 17:52:56,6.5,4
74121,2025-11-06 17:55:58,7.5,10
74122,2025-11-06 17:52:27,14.25,3
74123,2025-11-06 17:19:00,7.25,4
74124,2025-11-06 17:24:03,24.75,8
74125,2025-11-06 17:25:12,6.75,10
74126,2025-11-06 17:25:57,7.5,6
74127,2025-11-06 17:22:42,8.75,5
74128,2025-11-06 18:31:06,7.75,10
74129,2025-11-06 18:30:12,6.25,12
74130,2025-11-06 18:31:25,6.75,12
74131,2025-11-06 18:45:26,7.75,9
74132,2025-11-06 18:17:02,7.75,4
74133,2025-11-06 18:53:35,15.5,2
74134,2025-11-06 18:36:00,17.75,5
74135,2025-11-06 18:01:50,5.25,6
74136,2025-11-06 18:54:47,6.5,9
74137,2025-11-06 18:28:21,23.0,12
74138,2025-11-06 18:12:17,7.75,1
74139,2025-11-06 18:32:55,8.75,2
74140,2025-11-06 18:09:35,13.5,10
74141,2025-11-06 18:42:40,8.5,10
74142,2025-11-06 18:25:09,8.5,1
74143,2025-11-06 18:27:59,7.0,12
74144,2025-11-06 18:42:01,6.75,5
74145,2025-11-06 18:59:59,13.25,8
74146,2025-11-06 18:59:09,13.25,11
74147,2025-11-06 18:30:04,13.0,9
74148,2025-11-06 18:54:25,7.5,7
74149,2025-11-06 18:10:45,23.75,11
74150,2025-11-06 18:52:54,7.75,4
74151,2025-11-06 18:24:03,19.75,10
74152,2025-11-06 19:22:11,7.75,3
74153,2025-11-06 19:59:30,22.0,4
74154,2025-11-06 19:49:01,8.25,10
74155,2025-11-06 19:14:07,7.0,3
74156,2025-11-06 19:10:22,9.0,7
74157,2025-11-06 19:33:31,14.0,3
74158,2025-11-06 19:00:56,8.25,6
74159,2025-11-06 19:12:01,12.0,11
74160,2025-11-06 19:06:07,6.75,4
74161,2025-11-06 19:10:39,14.0,1
74162,2025-11-06 19:07:48,13.75,9
74163,2025-11-06 19:24:31,7.0,4
74164,2025-11-06 19:57:19,6.75,12
74165,2025-11-06 19:15:40,7.5,3
